Questionnarie,Section,Variable name,Label,Data type,Answer_Choice_Key,Values,Length,Precision,Scale,Description,Pre-selected variables,Participant characteristics,Anthropomorphic measurements,Employment,Environment,Residency,Oral contraceptives,Pregnancy,Medications,Female health history,Menopause/menstrual Periods,Female surgery,Menopausal hormone therapy,X-Rays imaging and radiation,Personal medical history,Personal history of cancer,Family history of cancer,Family history of other medical conditions,Children's health history,Mammograms and other health screenings,Physical activity,Vitamins,Diet,Alcohol use,Smoking,Secondhand smoke,Happiness and social support,Cognitive status,Sleep habits,Medicinal cannabis,Sexual orientation,Financial stress
Q4mini,REAR COVER,HTEVAG,Used vaginal estrogen?,Char,5256,A=YES,1,,,Q4 In the past 5 years have you used a vaginal estrogen?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTOENO,Did not use other estrogen?,Char,5257,A=YES,1,,,Q4 In the past 5 years did not use an other estrogen?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTP2,Used provera 2.5 mg?,Char,5258,A=YES,1,,,Q4 In the past 5 years have you used Prover/Cycrin/MPA(2.5 mg or less) ?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTP5,Used provera 5-9 mg?,Char,5259,A=YES,1,,,Q4 In the past 5 years have you used Prover/Cycrin/MPA(5-9 mg or less) ?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTP10,Used provera 10 mg?,Char,5260,A=YES,1,,,Q4 In the past 5 years have you used Prover/Cycrin/MPA(10 mg or less) ?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTPMORE,Used provera more than 10 mg?,Char,5261,A=YES,1,,,Q4 In the past 5 years have you used Prover/Cycrin/MPA(more than 10 mg) ?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTPUNK,Used provera unknown dose?,Char,5262,A=YES,1,,,Q4 In the past 5 years have you used Prover/Cycrin/MPA(unknown dose) ?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTPOTH,Used other progestin?,Char,5263,A=YES,1,,,Q4 In the past 5 years have you used an other oral progestin?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTPNO,Did not use oral prog?,Char,5264,A=YES,1,,,Q4 In the past 5 years did not use an oral progesterone/progestin?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTEDAY,Days per month of oral estrogen?,Char,5265,"A=DIDN'T USE, B=<1DAY/MO, C=1-8, D=9-18, E=19-26, F=27+DAYS/MO , G=TWO DIFF PATTERNS",1,,,Q4 What was your pattern of use when you used an oral estrogen?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,HTPDAY,Days per month of oral prog?,Char,5266,"A=DIDN'T USE, B=<1DAY/MO, C=1-8, D=9-18, E=19-26, F=27+DAYS/MO , G=TWO DIFF PATTERNS",1,,,Q4 What was your pattern of use when you used an oral progesterone?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,RALTAMEV,Ever used raloxifene?,Char,5268,"Y=Yes, N=No, *=Problem",1,,,Q5 Have you ever used raloxifene? (No or Yes),,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,RALM,Months used raloxifene?,Char,5269,"A=NO USE, B=1-6 MOS, C=7-12, D=13-24, E=25-60, F=60 MOS +, *=Problem",1,,,Q5 How many months in total have you used raloxifene?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,RALTAMC,Currently using raloxifene?,Char,5270,"N=NO, NOT CURRENTLY, Y=YES",1,,,Q5 Are you currently using raloxifene?,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,OTCHORM,Currently using OTC hormonal preps?,Char,5271,"Y=Yes, N=No, *=Problem",1,,,"Q6 Are you currently using over-the counter hormonal preparations such as herbal, natural or soy-based products? ( No or Yes)",,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,OTCHORMA,Currently using soy estrogen pills?,Char,5272,Y=YES,1,,,Q6 Currently using soy estrogen pills.,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,OTCHORMB,Currently using dong quai?,Char,5273,Y=YES,1,,,Q6 Currently using dong quai.,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,OTCHORMC,Currently using nat prog cream or wild yam cream?,Char,5274,Y=YES,1,,,Q6 Currently using natural progesterone cream or wild yam cream.,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,OTCHORMD,Currently using black cohosh?,Char,5275,Y=YES,1,,,Q6 Currently using black cohosh.,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,OTCHORME,Currently using flaxseed or linseed oil?,Char,5276,Y=YES,1,,,Q6 Currently using flaxseed or linseed oil.,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,
Q4mini,REAR COVER,WTQ4miniTDY,WT today in lbs,Char,5280,"000, 10-555, *=Problem",1,,,Q7 Generated variable for weight today. ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,"RESIDENCY, MARITAL STATUS AND EMPLOYMENT",q5_marital_status,Q3 CURRRENT MARITAL STATUS,Char,4787,"1=Married
2=Divorced
3=Separated
4=Widowed
5=Never married
-88=Unable to assign value
-99=Missing",1,,,Q3 What is your current marital status?,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,"RESIDENCY, MARITAL STATUS AND EMPLOYMENT",Q4a,"Q4 CURRENTLY EMPLOYED IN PUBLIC, CHARTER OR PRIVATE SCHOOLS",Char,4788,"1=Currently employed in public, charter, or private schools",1,,,"Q4 Current employment status answser of currently employed in public, charter, or private schools",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,"RESIDENCY, MARITAL STATUS AND EMPLOYMENT",Q4b,Q4 OTHER EMPLOYED,Char,4789,1=Other employment,1,,,Q4 Current employment status answser of other employment,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,"RESIDENCY, MARITAL STATUS AND EMPLOYMENT",Q4c,"Q4 NOT CURRENTLY WORKING, PLAN TO RE ENTER WORK FORCE",Char,4790,"1=Not currently working, but planning to re-enter work force",1,,,"Q4 Current employment status answser of not currently working, but plannin to re-enter the work force",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,"RESIDENCY, MARITAL STATUS AND EMPLOYMENT",Q4d,Q4 UNABLE TO WORK,Char,4791,1=Unable to work,1,,,Q4 Current employment status answser of unable to work,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,"RESIDENCY, MARITAL STATUS AND EMPLOYMENT",Q4e,Q4 HOMEMAKER,Char,4792,1=Homemaker,1,,,Q4 Current employment status answser of homemaker,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,"RESIDENCY, MARITAL STATUS AND EMPLOYMENT",Q4f,Q4 RETIRED,Char,4793,1=Retired,1,,,Q4 Current employment status answser of retired,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,SLEEP HABITS,Q5,Q5 SLEEP QUALITY DURING PAST MONTH,Char,4794,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",1,,,"Q5 During the past month, how would you rate your sleep quality overall?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q6,Q6 HOW LONG TO FALL ASLEEP DURING PAST MONTH,Char,4795,"1=<15 minutes, 2=16-30, 3=31-60, 4=>60",1,,,"Q6 During the past month, on average how long has it usually taken you to fall asleep each night?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q7,Q7 HOURS OF SLEEP EACH NIGHT DURING PAST MONTH,Char,4796,"1=<5 hours, 2=5-6, 3=7, 4=8, 5=9+",1,,,"Q7 During the past month, on average how many hours of actual sleep did you get each night?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q8,Q8 HOW OFTEN TROUBLE SLEEPING DURING PAST MONTH,Char,4797,"0=Not during past month, 1=<1 time/week, 2=1-2 time/week, 3=3+ times/week",1,,,"Q8 During the past month, on average how often have you had trouble sleeping because you either couldn’t fall asleep within a half hour or woke up in the middle of the night or early morning and had difﬁculty falling back to sleep?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q9a,Q9 ARE YOUR SLEEP HABITS TYPICAL OVER THE LAST YEAR,Char,4798,"1=Yes, 0=No",1,,,Q9 Are the sleep habits you reported in questions 5-8 typical of your sleep habits  in general over the last year?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q9b,Q9 ARE YOUR SLEEP HABITS TYPICAL OF 2-5 YEARS AGO,Char,4799,"1=Yes, 0=No",1,,,Q9 Are the sleep habits you reported in questions 5-8 typical of your sleep habits  in general 2-5 years ago?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q9c,Q9 ARE YOUR SLEEP HABITS TYPICAL OF 6-10 YEARS AGO,Char,4800,"1=Yes, 0=No",1,,,Q9 Are the sleep habits you reported in questions 5-8 typical of your sleep habits  in general 6-10 years ago?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q9d,Q9 ARE YOUR SLEEP HABITS TYPICAL OF 11 OR MORE YEARS AGO,Char,4801,"1=Yes, 0=No",1,,,Q9 Are the sleep habits you reported in questions 5-8 typical of your sleep habits  in general 11 or more years ago?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q10,Q10 HOW OFTEN TAKEN SLEEP MEDICINE DURING PAST MONTH,Char,4802,"0=Not during past month, 1=<1 time/week, 2=1-2 time/week, 3=3+ times/week",1,,,"Q10 During the past month, on average how often have you taken medicine (prescribed or “over the counter”)to help you sleep (such as Tylenol PM, melatonin,Sleep-Ez,Ambien, or Lunesta)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q11a,Q11 ARE YOU A MORNING OR EVENING TYPE IN YOUR TEENS/IN COLLEGE,Char,4803,"1=Morning type, 2=More morning than evening type, 3=Neither morning/evening type, 4=More evening than morning type, 5=Evening type",1,,,Q11 One hears about “morning” and “evening” types of people. Which of these types did you consider yourself to be in your teens/in college?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q11b,Q11 ARE YOU A  MORNING OR EVENING TYPE IN AGES 30-40,Char,4804,"1=Morning type, 2=More morning than evening type, 3=Neither morning/evening type, 4=More evening than morning type, 5=Evening type",1,,,Q11 One hears about “morning” and “evening” types of people. Which of these types did you consider yourself to be in your 30's-40's?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,SLEEP HABITS,Q11c,Q11 ARE YOU A MORNING OR EVENING TYPE NOW,Char,4805,"1=Morning type, 2=More morning than evening type, 3=Neither morning/evening type, 4=More evening than morning type, 5=Evening type",1,,,Q11 One hears about “morning” and “evening” types of people. Which of these types did you consider yourself to be now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Q5,CURRENT LIFE EXPERIENCES,Q12,Q12 HOW OFTEN DO YOU GET COLDS,Char,4806,"1=Less often, 2=About the same, 3=More often",1,,,"Q12 How often do you get colds, compared with other people your age? ",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,CURRENT LIFE EXPERIENCES,Q13,Q13 HOW MANY HOURS SPEND WITH CHILD UNDER 5YEARS OLD,Char,4807,"1=<1 hour/wk, 2=1-5 hours/wk, 3=6-10 hours/wk, 4=11-15 hours/wk, 5=16-20 hours/wk, 6=>20 hours/wk",1,,,"Q13 On average, how many hours a week do you spend with at least one child under 5 years of age?",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14a,Q14 HOURS PER WEEK STANDING OR WALKING AT WORK OR AWAY FROM HOME,Char,4808,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent standing or walking around at work or away from home.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14b,Q14 HOURS PER WEEK STANDING OR WALKING AROUND AT HOME,Char,4809,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent standing or walking around at home.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14c,Q14 HOURS PER WEEK SITTING AT WORK,Char,4810,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent sitting at work.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14d,Q14 HOURS PER WEEK SITTING OR DRIVING IN A VEHICLE,Char,4811,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent sitting or driving in a car, bus or train.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14e,Q14 HOURS PER WEEK SITTING WHILE WATCHING TV,Char,4812,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent sitting or reclining while watching television.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14f,Q14 HOURS PER WEEK SITTING WHILE READING,Char,4813,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent sitting or reclining while watching reading.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14g,Q14 HOURS PER WEEK SITTING FOR OTHER REASONS,Char,4814,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent sitting for other reasons (playing games, working at a desk, sewing).",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14h,Q14 HOURS PER WEEK PARTICIPATING IN LIGHT INTENSITY ACTIVITIES,Char,4815,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent participating in light-intensity activities such as shopping.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14i,Q14 HOURS PER WEEK WALKING FOR EXERCISE OR AS PART OF JOB,Char,4816,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent walking, either for exercise or as part of your job activities.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q14j,Q14 HOURS PER WEEK WEIGHT TRAINING EXERCISE,Char,4817,"00=None, 01=1/2 hour, 02=1 hour, 03=1-1/2 hours, 04=2-3 hours, 05=4-6 hours, 06=7-10 hours, 07=11-20 hours, 08=21-30 hours, 09=31-39 hours, 10=40+ hours",2,,,"Q14 During the PAST YEAR, what was your average total time per week (in hours) spent weight training exercise, such as at the gym.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q15,Q15 NORMAL WALKING PACE,Char,4818,"1=Slow, 2=Normal, 3=Brisk, 4=Very brisk, 5=Unable to walk",1,,,Q15 What is your normal walking pace?,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q16a,Q16 HOURS PER WEEK OF STRENUOUS ACTIVITY DURING PAST 3 YEARS,Char,4819,"0=None, 1=1/2 hour, 2=1 hour, 3=1-1/2 hours, 4=2 hours, 5=3 hours, 6=4-6 hours, 7=7-10 hours, 8=11+ hours",1,,,Q16 Average Hours Per Week Strenuous exercise during the past 3 years.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q16b,Q16 MONTHS PER YEAR OF STRENUOUS ACTIVITY DURING PAST 3 YEARS,Char,4820,"1=1-3 months, 2=4-6, 3=7-9, 4=10-12",1,,,Q16 Average Months Per Year Strenuous exercise during the past 3 years.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q17a,Q17 HOURS PER WEEK OF MODERATE ACTIVITY DURING PAST 3 YEARS,Char,4821,"0=None, 1=1/2 hour, 2=1 hour, 3=1-1/2 hours, 4=2 hours, 5=3 hours, 6=4-6 hours, 7=7-10 hours, 8=11+ hours",1,,,Q17 Average Hours Per Week Moderate exercise during the past 3 years.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q17b,Q17 MONTHS PER YEAR OF MODERATE ACTIVITY DURING PAST 3 YEARS,Char,4822,"1=1-3 months, 2=4-6, 3=7-9, 4=10-12",1,,,Q17 Average Months Per Year Moderate exercise during the past 3 years.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18a,Q18 ARE CURRENTLY LIMITED DOING VIGOROUS ACTIVITIES,Char,4823,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,"Q18 Are you currently limited doing vigorous activities, such as running, lifting heavy objects, participating in strenuous sports.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18b,Q18 ARE CURRENTLY LIMITED DOING MODERATE ACTIVITIES,Char,4824,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,"Q18 Are you currently limited doing moderate activities, such as moving a table, pushing a vacuum cleaner, bowling, or playing golf.    ",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18c,Q18 ARE CURRENTLY LIMITED LIFTING OR CARRYING GROCERIES,Char,4825,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,Q18 Are you currently limited lifting or carrying groceries.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18d,Q18 ARE CURRENTLY LIMITED CLIMBING SEVERAL FLIGHTS OF STAIRS,Char,4826,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,Q18 Are you currently limited climbing several  flights of stairs.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18e,Q18 ARE CURRENTLY LIMITED CLIMBING ONE FLIGHT OF STAIRS,Char,4827,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,Q18 Are you currently limited climbing one flight of stairs.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18f,"Q18 ARE CURRENTLY LIMITED BENDING, KNEELING, OR STOOPING",Char,4828,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,"Q18 Are you currently limited bending, kneeling, or stooping.",,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18g,Q18 ARE CURRENTLY LIMITED WALKING MORE THAN A MILE,Char,4829,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,Q18 Are you currently limited walking more than a mile.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18h,Q18 ARE CURRENTLY LIMITED WALKING SEVERAL BLOCKS,Char,4830,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,Q18 Are you currently limited walking several blocks.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18i,Q18 ARE CURRENTLY LIMITED WALKING ONE BLOCK,Char,4831,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,Q18 Are you currently limited walking one  block.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,PHYSICAL ACTIVITY,Q18j,Q18 ARE CURRENTLY LIMITED BATHING OR DRESSING YOURSELF,Char,4832,"1=Yes, limited a lot, 2=Yes, limited a little, 3=No, not limited at all",1,,,Q18 Are you currently limited bathing or dressing yourself.,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Q5,MEDICATIONS,Q20a,Q20 CURRENT USE OF BABY ASPIRIN NUM TABLETS PER WEEK,Char,4849,"00=No or <1/week, 01=1-2, 02=3-4, 03=5-6, 04=7-8, 05=9-10, 06=11-12, 07=13-14, 08=15-21, 09=22-28, 10=29+",2,,,Q20 Do you CURRENTLY take 'baby' or low-dose aspirin regularly (at least once a week)? Answer of No or total tablets per week.,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q20b,Q20 CURRENT USE OF ASPIRIN NUM TABLETS PER WEEK,Char,4850,"00=No or <1/week, 01=1-2, 02=3-4, 03=5-6, 04=7-8, 05=9-10, 06=11-12, 07=13-14, 08=15-21, 09=22-28, 10=29+",2,,,Q20 Do you CURRENTLY take aspirin or aspirin containing product regularly (at least once a week)? Answer of No or total tablets per week.,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q20c,Q20 CURRENT USE OF IBUPROFEN NUM TABLETS PER WEEK,Char,4851,"00=No or <1/week, 01=1-2, 02=3-4, 03=5-6, 04=7-8, 05=9-10, 06=11-12, 07=13-14, 08=15-21, 09=22-28, 10=29+",2,,,Q20 Do you CURRENTLY take ibuprofen regularly (at least once a week)? Answer of No or total tablets per week.,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q20d,Q20 CURRENT USE OF OTHER NON-STEROIDAL NUM TABLETS PER WEEK,Char,4852,"00=No or <1/week, 01=1-2, 02=3-4, 03=5-6, 04=7-8, 05=9-10, 06=11-12, 07=13-14, 08=15-21, 09=22-28, 10=29+",2,,,"Q20 Do you CURRENTLY take naproxen, ketoprofen, meloxicam or other non-steroidal regularly (at least once a week)? Answer of No or total tablets per week.",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q20e,Q20 CURRENT USE OF COX-2 INHIBITOR NUM TABLETS PER WEEK,Char,4853,"00=No or <1/week, 01=1-2, 02=3-4, 03=5-6, 04=7-8, 05=9-10, 06=11-12, 07=13-14, 08=15-21, 09=22-28, 10=29+",2,,,Q20 Do you CURRENTLY take Cox-2 inhibitor regularly (at least once a week)? Answer of No or total tablets per week.,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q20f,Q20 CURRENT USE OF ACETAMINOPHEN NUM TABLETS PER WEEK,Char,4854,"00=No or <1/week, 01=1-2, 02=3-4, 03=5-6, 04=7-8, 05=9-10, 06=11-12, 07=13-14, 08=15-21, 09=22-28, 10=29+",2,,,Q20 Do you CURRENTLY take acetaminophen regularly (at least once a week)? Answer of No or total tablets per week.,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q20g,Q20 CURRENT USE OF PAIN MED W OPIATE NUM TABLETS PER WEEK,Char,4855,"00=No or <1/week, 01=1-2, 02=3-4, 03=5-6, 04=7-8, 05=9-10, 06=11-12, 07=13-14, 08=15-21, 09=22-28, 10=29+",2,,,Q20 Do you CURRENTLY take prescription pain medication with an opiate and acetaminophen such as hydrocodone with acetaminophen or oxycodone with acetaminophen regularly (at least once a week)? Answer of No or total tablets per week.,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q21,Q21 CURRENT USE OF STATIN MEDICATION,Char,4856,"0=No, 1=Yes, regularly, 3=Yes, not regularly",2,,,Q21 Do you CURRENTLY take statin medications?,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q22a,Q22 HAVE YOUR EVER TAKEN MEDS TO TREAT OR PREVENT OSTEOPOROSIS,Char,4857,"0=No, 1=Yes, 2=Don't know",2,,,Q22 Have you EVER taken bisphosphonates or raloxifene to prevent or treat osteoporosis?,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q22b,Q22 CURRENT YEARS OF USE OF BISPHOSPHONATES,Char,4858,"0=No, 1=<1 year, 2=1-2, 3=3-4, 4=5+",2,,,"Q22 Are you currently taking bisphosphonates, answer either no or years of use.",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,MEDICATIONS,Q22c,Q22 CURRENT YEAR OF USE OF RALOXIFENE,Char,4859,"0=No, 1=<1 year, 2=1-2, 3=3-4, 4=5+",2,,,"Q22 Are you currently taking raloxifene, answer either no or years of use.",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Q5,ORAL CONTRACEPTIVES,Q23a,Q23 USE OF ORAL CONTRACEPTIVE USE SINCE JANUARY 2000,Char,4860,"0=No, 1=Yes, but no longer taking them, 2=Yes, currently taking them",2,,,"Q23 Since January 2000, have you used birth control pills for one month or longer?",,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
Q5,ORAL CONTRACEPTIVES,Q24,Q24 YEAR OF ORAL CONTRACEPTIVE USE SINCE JANUARY 2000,Char,4862,"1=<1 year, 2=1-2, 3=3-4, 4=5-9, 5=10+, 6=Don't know",1,,,"Q24 Since January 2000, how many years in total have you used birth control pills?",,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,
